date,actual_price,xgboost_predicted,sarimax_predicted,ensemble_predicted,sentiment,was_split,split_ratio
2025-01-17,145.0,125.49162292480469,144.16399457923805,137.75813768626764,0.5,True,5
2025-01-20,149.5,125.74217987060547,144.16399457923805,137.84409526937725,0.0,True,5
2025-01-21,148.75,125.00252532958984,144.16399457923805,137.59034490345323,-0.1428571428571428,True,5
2025-01-22,146.0,127.37348937988281,144.16399457923805,138.40374218825656,0.0,True,5
2025-01-23,146.0,126.8487319946289,144.16399457923805,138.2237157419284,0.1666666666666667,True,5
2025-01-24,148.25,126.45110321044922,144.16399457923805,138.0873028033301,0.0,True,5
2025-01-27,150.25,124.90658569335938,144.16399457923805,137.55743127087192,0.8333333333333334,True,5
2025-01-28,152.75,124.25284576416016,144.16399457923805,137.3331552919458,0.125,True,5
2025-01-29,156.75,121.60691833496094,144.16399457923805,136.42542740529507,-0.125,True,5
2025-01-30,155.75,119.64297485351562,144.16399457923805,135.75166506161153,0.75,True,5
2025-01-31,154.25,118.06147766113281,144.16399457923805,135.20910705781165,0.0,True,5
2025-02-03,154.0,118.06147766113281,144.16399457923805,135.20910705781165,0.2857142857142857,True,5
2025-02-05,149.0,117.85591888427734,144.16399457923805,135.13858681903324,0.125,True,5
2025-02-06,146.0,117.85591888427734,144.16399457923805,135.13858681903324,0.0,True,5
2025-02-07,139.5,119.94651794433594,144.16399457923805,135.8558003924967,0.2222222222222222,True,5
2025-02-10,140.0,123.03763580322266,144.16399457923805,136.91625800386993,-0.2857142857142857,True,5
2025-02-11,136.0,122.65202331542969,144.16399457923805,136.78396744867644,0.0,True,5
2025-02-13,138.25,120.68617248535156,144.16399457923805,136.1095507584207,0.1666666666666667,True,5
2025-02-14,140.5,118.06147766113281,144.16399457923805,135.20910705781165,0.0,True,5
2025-02-17,144.25,117.85591888427734,144.16399457923805,135.13858681903324,0.2,True,5
2025-02-18,142.75,115.41595458984375,144.16399457923805,134.30151789263425,-0.2,True,5
2025-02-19,140.0,119.1595230102539,144.16399457923805,135.58580914465082,0.5,True,5
2025-02-20,139.0,123.03763580322266,144.16399457923805,136.91625800386993,0.6666666666666666,True,5
2025-03-03,134.5,123.64900970458984,144.16399457923805,137.1259996367345,0.0,True,5
2025-03-04,126.5,123.64900970458984,144.16399457923805,137.1259996367345,0.0,True,5
2025-03-05,139.0,122.0177001953125,144.16399457923805,136.5663527178552,0.0,True,5
2025-03-06,145.0,120.50846099853516,144.16399457923805,136.04858397959632,0.5,True,5
2025-03-07,149.0,122.41473388671875,144.16399457923805,136.702561500323,0.25,True,5
2025-03-10,147.5,121.27804565429688,144.16399457923805,136.3126023519312,0.5,True,5
2025-03-11,145.0,119.15743255615234,144.16399457923805,135.5850919808077,-0.2,True,5
2025-03-12,144.5,119.15743255615234,144.16399457923805,135.5850919808077,0.0,True,5
2025-03-14,148.5,119.15743255615234,144.16399457923805,135.5850919808077,0.2,True,5
2025-03-17,146.0,120.66667175292969,144.16399457923805,136.1028607190666,-0.3333333333333333,True,5
2025-03-18,142.0,119.15743255615234,144.16399457923805,135.5850919808077,0.1428571428571428,True,5
2025-03-19,140.5,119.15743255615234,144.16399457923805,135.5850919808077,0.25,True,5
2025-03-20,142.0,120.66667175292969,144.16399457923805,136.1028607190666,0.0,True,5
2025-03-21,143.0,120.66667175292969,144.16399457923805,136.1028607190666,-0.2,True,5
2025-03-24,139.5,120.66667175292969,144.16399457923805,136.1028607190666,0.4,True,5
2025-03-25,139.5,121.15576934814453,144.16399457923805,136.27065350188101,0.25,True,5
2025-03-26,140.0,120.66667175292969,144.16399457923805,136.1028607190666,0.1111111111111111,True,5
2025-03-27,140.5,121.15221405029297,144.16399457923805,136.26943379987046,0.0,True,5
2025-03-28,140.0,118.4372787475586,144.16399457923805,135.3380316542378,0.0,True,5
2025-04-01,141.0,117.85591888427734,144.16399457923805,135.13858681903324,0.0,True,5
2025-04-02,140.0,119.54513549804688,144.16399457923805,135.71809969984432,-0.1428571428571428,True,5
2025-04-03,140.0,120.28105926513672,144.16399457923805,135.9705701638731,-1.0,True,5
2025-04-04,136.5,122.29798126220703,144.16399457923805,136.66250763794588,-0.2857142857142857,True,5
2025-04-07,129.5,123.03763580322266,144.16399457923805,136.91625800386993,-0.25,True,5
2025-04-08,139.5,122.0177001953125,144.16399457923805,136.5663527178552,0.3333333333333333,True,5
2025-04-09,136.0,122.0177001953125,144.16399457923805,136.5663527178552,-0.4,True,5
2025-04-10,140.5,122.0177001953125,144.16399457923805,136.5663527178552,0.375,True,5
2025-04-11,140.5,122.0177001953125,144.16399457923805,136.5663527178552,0.1111111111111111,True,5
2025-04-16,142.0,121.76714324951172,144.16399457923805,136.4803951347456,0.0,True,5
2025-04-17,142.0,121.27804565429688,144.16399457923805,136.3126023519312,0.3333333333333333,True,5
2025-04-21,143.5,124.0460433959961,144.16399457923805,137.26220841920227,0.25,True,5
2025-04-22,143.0,124.0460433959961,144.16399457923805,137.26220841920227,0.4285714285714285,True,5
2025-04-23,142.5,124.0460433959961,144.16399457923805,137.26220841920227,0.4,True,5
2025-04-24,142.5,122.41473388671875,144.16399457923805,136.702561500323,0.25,True,5
2025-04-25,148.0,122.41473388671875,144.16399457923805,136.702561500323,0.4,True,5
2025-04-28,149.0,121.67507934570312,144.16399457923805,136.44881113439897,0.0,True,5
2025-04-29,149.0,121.27804565429688,144.16399457923805,136.3126023519312,0.0,True,5
2025-04-30,149.0,121.27804565429688,144.16399457923805,136.3126023519312,0.125,True,5
2025-05-02,149.0,121.27804565429688,144.16399457923805,136.3126023519312,0.25,True,5
2025-05-05,148.5,121.76358795166016,144.16399457923805,136.47917543273502,0.0,True,5
2025-05-06,148.5,121.76714324951172,144.16399457923805,136.4803951347456,0.0,True,5
2025-05-07,148.5,122.252685546875,144.16399457923805,136.64696821554944,0.0,True,5
2025-05-08,148.5,123.64900970458984,144.16399457923805,137.1259996367345,-0.25,True,5
2025-05-09,148.0,124.53158569335938,144.16399457923805,137.4287815000061,0.5,True,5
2025-05-14,150.0,122.41473388671875,144.16399457923805,136.702561500323,0.3333333333333333,True,5
2025-05-15,150.5,122.0177001953125,144.16399457923805,136.5663527178552,0.3333333333333333,True,5
2025-05-16,152.5,122.41473388671875,144.16399457923805,136.702561500323,-0.1666666666666667,True,5
2025-05-19,155.5,122.90027618408203,144.16399457923805,136.86913458112684,0.1666666666666667,True,5
2025-05-20,154.5,124.53158569335938,144.16399457923805,137.4287815000061,0.0,True,5
2025-05-21,153.5,125.82779693603516,144.16399457923805,137.87346757830989,0.4,True,5
2025-05-22,156.0,125.49616241455078,144.16399457923805,137.75969503110946,0.6,True,5
2025-05-23,157.5,125.49616241455078,144.16399457923805,137.75969503110946,-0.5,True,5
2025-05-26,159.5,121.82501220703125,144.16399457923805,136.50024800974595,0.8,True,5
2025-05-27,167.5,121.39103698730469,144.16399457923805,136.35136584286792,0.1,True,5
2025-05-28,171.5,122.1606216430664,144.16399457923805,136.61538421520282,0.1818181818181818,True,5
2025-05-29,169.5,122.1606216430664,144.16399457923805,136.61538421520282,0.2,True,5
2025-05-30,165.0,122.1606216430664,144.16399457923805,136.61538421520282,-0.1111111111111111,True,5
2025-06-02,163.5,121.76358795166016,144.16399457923805,136.47917543273502,0.0,True,5
2025-06-03,166.5,122.50324249267578,144.16399457923805,136.73292579865904,0.0,True,5
2025-06-04,166.0,121.76358795166016,144.16399457923805,136.47917543273502,-0.125,True,5
2025-06-05,167.5,121.76358795166016,144.16399457923805,136.47917543273502,0.0,True,5
2025-06-06,165.0,119.15743255615234,144.16399457923805,135.5850919808077,0.0,True,5
2025-06-09,166.5,119.15743255615234,144.16399457923805,135.5850919808077,0.0,True,5
2025-06-11,166.0,119.15743255615234,144.16399457923805,135.5850919808077,0.1666666666666667,True,5
2025-06-12,166.0,118.77182006835938,144.16399457923805,135.4528014256142,0.0,True,5
2025-06-13,164.0,118.06147766113281,144.16399457923805,135.20910705781165,-0.2,True,5
2025-06-16,161.5,120.28105926513672,144.16399457923805,135.9705701638731,0.0,True,5
2025-06-17,162.5,118.06147766113281,144.16399457923805,135.20910705781165,0.3333333333333333,True,5
2025-06-18,160.5,122.78707885742188,144.16399457923805,136.8303004207603,-0.125,True,5
2025-06-19,156.0,123.64900970458984,144.16399457923805,137.1259996367345,0.0,True,5
2025-06-20,159.0,123.64900970458984,144.16399457923805,137.1259996367345,0.1666666666666667,True,5
2025-06-23,155.5,123.64900970458984,144.16399457923805,137.1259996367345,0.2222222222222222,True,5
2025-06-24,164.5,119.89708709716797,144.16399457923805,135.83884234673172,0.25,True,5
2025-06-25,168.0,119.15743255615234,144.16399457923805,135.5850919808077,0.0,True,5
2025-06-26,168.0,119.15743255615234,144.16399457923805,135.5850919808077,0.1666666666666667,True,5
2025-06-27,170.0,119.15743255615234,144.16399457923805,135.5850919808077,0.0,True,5
2025-06-30,164.0,120.66667175292969,144.16399457923805,136.1028607190666,0.2,True,5
2025-07-01,163.0,119.15743255615234,144.16399457923805,135.5850919808077,0.25,True,5
2025-07-02,162.5,120.66667175292969,144.16399457923805,136.1028607190666,0.2222222222222222,True,5
2025-07-03,161.5,120.66667175292969,144.16399457923805,136.1028607190666,0.4,True,5
2025-07-04,162.0,123.64900970458984,144.16399457923805,137.1259996367345,-0.1,True,5
2025-07-07,160.5,123.64900970458984,144.16399457923805,137.1259996367345,0.0,True,5
2025-07-08,161.0,122.0177001953125,144.16399457923805,136.5663527178552,-0.2857142857142857,True,5
2025-07-09,162.0,122.0177001953125,144.16399457923805,136.5663527178552,0.0,True,5
2025-07-11,166.5,119.64653015136719,144.16399457923805,135.75288476362212,0.2857142857142857,True,5
2025-07-14,167.5,120.66667175292969,144.16399457923805,136.1028607190666,0.1428571428571428,True,5
2025-07-15,165.5,120.66667175292969,144.16399457923805,136.1028607190666,0.2727272727272727,True,5
2025-07-16,165.5,123.64900970458984,144.16399457923805,137.1259996367345,0.2222222222222222,True,5
2025-07-17,164.0,124.0460433959961,144.16399457923805,137.26220841920227,0.2,True,5
2025-07-18,165.0,122.0177001953125,144.16399457923805,136.5663527178552,0.375,True,5
2025-07-21,165.0,122.0177001953125,144.16399457923805,136.5663527178552,0.7142857142857143,True,5
2025-07-22,170.0,122.41473388671875,144.16399457923805,136.702561500323,0.125,True,5
2025-07-23,175.0,122.41473388671875,144.16399457923805,136.702561500323,0.2,True,5
2025-07-24,170.5,121.67507934570312,144.16399457923805,136.44881113439897,0.2857142857142857,True,5
2025-07-25,170.5,124.0460433959961,144.16399457923805,137.26220841920227,0.5714285714285714,True,5
2025-07-28,172.5,124.53158569335938,144.16399457923805,137.4287815000061,0.5,True,5
2025-07-29,173.5,122.41473388671875,144.16399457923805,136.702561500323,0.0,True,5
2025-07-30,173.5,119.76880645751953,144.16399457923805,135.7948336136723,0.25,True,5
2025-07-31,177.5,121.76714324951172,144.16399457923805,136.4803951347456,0.1111111111111111,True,5
2025-08-01,178.5,121.27804565429688,144.16399457923805,136.3126023519312,0.2857142857142857,True,5
2025-08-04,176.5,121.27804565429688,144.16399457923805,136.3126023519312,0.2,True,5
2025-08-05,174.5,121.27804565429688,144.16399457923805,136.3126023519312,0.1428571428571428,True,5
2025-08-06,176.0,121.27804565429688,144.16399457923805,136.3126023519312,0.0,True,5
2025-08-07,177.0,121.27804565429688,144.16399457923805,136.3126023519312,0.7142857142857143,True,5
2025-08-11,175.0,120.66667175292969,144.16399457923805,136.1028607190666,0.25,True,5
2025-08-12,174.5,121.76714324951172,144.16399457923805,136.4803951347456,0.5714285714285714,True,5
2025-08-13,175.0,122.0177001953125,144.16399457923805,136.5663527178552,0.0,True,5
2025-08-14,176.0,122.0177001953125,144.16399457923805,136.5663527178552,0.0,True,5
2025-08-15,175.0,122.0177001953125,144.16399457923805,136.5663527178552,0.6,True,5
2025-08-18,177.5,122.0177001953125,144.16399457923805,136.5663527178552,0.1428571428571428,True,5
2025-08-19,179.5,121.76714324951172,144.16399457923805,136.4803951347456,0.3,True,5
2025-08-20,178.0,121.27804565429688,144.16399457923805,136.3126023519312,0.1666666666666667,True,5
2025-08-21,179.0,121.76714324951172,144.16399457923805,136.4803951347456,-0.1818181818181818,True,5
2025-08-22,180.0,121.76714324951172,144.16399457923805,136.4803951347456,0.125,True,5
2025-08-25,179.0,121.27804565429688,144.16399457923805,136.3126023519312,0.25,True,5
2025-08-25,179.0,121.27804565429688,144.16399457923805,136.3126023519312,0.25,True,5
2025-08-26,179.5,121.76714324951172,144.16399457923805,136.4803951347456,0.2,True,5
2025-08-27,181.0,121.27804565429688,144.16399457923805,136.3126023519312,0.1818181818181818,True,5
2025-08-28,180.0,120.66667175292969,144.16399457923805,136.1028607190666,0.0,True,5
2025-08-29,180.0,120.66667175292969,144.16399457923805,136.1028607190666,0.0,True,5
2025-09-01,180.5,119.15743255615234,144.16399457923805,135.5850919808077,0.0,True,5
2025-09-02,180.0,119.15743255615234,144.16399457923805,135.5850919808077,-0.25,True,5
2025-09-03,180.0,118.77182006835938,144.16399457923805,135.4528014256142,0.0,True,5
2025-09-04,179.0,118.77182006835938,144.16399457923805,135.4528014256142,0.0,True,5
2025-09-08,175.5,123.39845275878906,144.16399457923805,137.0400420536249,0.0,True,5
2025-09-09,176.0,121.40632629394531,144.16399457923805,136.35661108499062,0.0,True,5
2025-09-10,172.0,123.64900970458984,144.16399457923805,137.1259996367345,0.0,True,5
2025-09-11,173.5,121.40632629394531,144.16399457923805,136.35661108499062,0.0,True,5
2025-09-12,180.5,121.40632629394531,144.16399457923805,136.35661108499062,0.0,True,5
2025-09-15,178.5,120.66667175292969,144.16399457923805,136.1028607190666,0.0,True,5
2025-09-16,180.5,120.66667175292969,144.16399457923805,136.1028607190666,0.0,True,5
2025-09-17,179.0,120.66667175292969,144.16399457923805,136.1028607190666,0.0,True,5
2025-09-18,179.0,120.66667175292969,144.16399457923805,136.1028607190666,0.0,True,5
2025-09-19,180.5,122.0177001953125,144.16399457923805,136.5663527178552,0.0,True,5
2025-09-22,179.5,124.0460433959961,144.16399457923805,137.26220841920227,0.0,True,5
2025-09-23,179.5,125.49616241455078,144.16399457923805,137.75969503110946,0.0,True,5
2025-09-24,180.0,126.8487319946289,144.16399457923805,138.2237157419284,0.0,True,5
2025-09-25,183.0,125.82779693603516,144.16399457923805,137.87346757830989,0.0,True,5
2025-09-26,190.5,125.82779693603516,144.16399457923805,137.87346757830989,0.0,True,5
2025-09-29,202.0,126.8487319946289,144.16399457923805,138.2237157419284,0.0,True,5
2025-09-30,222.0,125.74217987060547,144.16399457923805,137.84409526937725,0.0,True,5
2025-10-01,216.5,124.47776794433594,144.16399457923805,137.4103184571251,0.0,True,5
2025-10-02,216.5,125.49162292480469,144.16399457923805,137.75813768626764,0.0,True,5
2025-10-03,220.0,125.49162292480469,144.16399457923805,137.75813768626764,0.0,True,5
2025-10-07,219.5,124.08013916015625,144.16399457923805,137.27390551852682,0.0,True,5
2025-10-08,216.5,124.47776794433594,144.16399457923805,137.4103184571251,0.0,True,5
2025-10-09,218.0,124.2583999633789,144.16399457923805,137.335060749164,0.0,True,5
2025-10-10,219.5,121.6063232421875,144.16399457923805,136.42522324916453,0.0,True,5
2025-10-13,219.0,123.11556243896484,144.16399457923805,136.94299198742345,0.0,True,5
2025-10-14,218.0,127.06265258789062,144.16399457923805,138.29710463607933,0.0,True,5
2025-10-15,219.0,,144.16399457923805,,0.0,True,5
2025-10-16,216.5,,144.16399457923805,,0.0,True,5
2025-10-17,217.0,,144.16399457923805,,0.0,True,5
2025-10-21,225.5,,144.16399457923805,,0.0,True,5
